Paragraph,Labels
"Stress Strain Curve. Stress strain curves are useful to understand the tensile strength of a given material. The given figure shows a stress-strain curve of a given metal. mechanical-properties-of-solids-cbse-notes-for-class-11-physics-6. The curve from O to A is linear. In this region Hooke’s Proportional limit law is obeyed.  In the region from A to 6 stress and strain are not . proportional. Still, the body regains its original dimension, once the load is removed. Point B in the curve is yield point or elastic limit and the corresponding stress is known as yield strength of the material. The curve beyond B shows the region of plastic deformation. The point D on the curve shows the tensile strength of the material. Beyond this point, additional strain leads to fracture, in the given material.","Reasoning, Definition"
"Young’s Modulus. For a solid, in the form of a wire or a thin rod, Young’s modulus of elasticity within elastic limit is defined as the ratio of longitudinal stress to longitudinal strain. It is given as:",Definition
Bulk Modulus. Within elastic limit the bulk modulus is defined as the ratio of longitudinal stress and volumetric strain. It is given as: – ve indicates that the volume variation and pressure variation always negate each other.  Reciprocal of bulk modulus is commonly referred to as the “compressibility”. It is defined as the fractional change in volume per unit change in pressure.,Definition
Shear Modulus or Modulus of Rigidity. It is defined as the ratio of the tangential stress to the shear strain. Modulus of rigidity is given by mechanical-properties-of-solids-cbse-notes-for-class-11-physics-9,Definition
"Poisson’s Ratio. The ratio of change in diameter (ΔD) to the original diameter (D) is called lateral strain. The ratio of change in length (Δl) to the original length (l) is called longitudinal strain. The ratio of lateral strain to the longitudinal strain is called Poisson’s ratio.
",Definition
"Elastic Fatigue. It is the property of an elastic body by virtue of which its behaviour becomes less elastic under the action of repeated alternating deforming forces. Relations between Elastic Moduli. For isotropic materials (i.e., materials having the same properties in all directions), only two of the three elastic constants are independent. For example, Young’s modulus can be expressed in terms of the bulk and shear moduli.
",Definition
"Breaking Stress.The ultimate tensile strength of a material is the stress required to break a wire or a rod by pulling on it. The breaking stress of the material is the maximum stress which a material can withstand. Beyond this point breakage occurs.
",Definition
"Deforming Force. A force which produces a change in configuration of the object on applying it, is called a deforming force.",Definition
Elasticity. Elasticity is that property of the object by virtue of which it regain its original configuration after the removal of the deforming force.,Definition
"Elastic Limit. Elastic limit is the upper limit of deforming force upto which, if deforming force is removed, the body regains its original form completely and beyond which if deforming force is increased the body loses its property of elasticity and get permanently deformed.",Definition
"Perfectly Elastic Bodies. Those bodies which regain its original configuration immediately and completely after the removal of deforming force are called perfectly elastic bodies. e.g., quartz and phosphor bronze etc.",Definition
"Perfectly Plastic Bodies. Those bodies which does not regain its original configuration at all on the removal of deforming force are called perfectly plastic bodies, e.g., putty, paraffin, wax etc. Stress The internal restoring force acting per unit area of a deformed body is called stress. Stress = Restoring force / Area. Its unit is N/m2 or Pascal and dimensional formula is [ML-12T-2]. Stress is a tensor quantity.",Definition
"Stress is of Two Types: (i) Normal Stress If deforming force is applied normal to the area, then the stress is called normal stress. If there is an increase in length, then stress is called tensile stress. If there is a decrease in length, then stress is called compression stress. (ii) Tangential Stress If deforming force is applied tangentially, then the stress is called tangential stress. Strain The fractional change in configuration is called strain. Strain = Change in the configuration / Original configuration. It has no unit and it is a dimensionless quantity. According to the change in configuration, the strain is of three types:  (1) Longitudinal strain= Change in length / Original length. (2) Volumetric strain = Change in volume / Original volume (iii) Shearing strain = Angular displacement of the plane perpendicular to the fixed surface.","Types, Definition, Formula"
"Hooke�s Law. Within the limit of elasticity, the stress is proportional to the strain. Stress &infi; Strain or Stress = E * Strain. where, E is the modulus of elasticity of the material of the body.","Definition, Formula"
Young�s Modulus of Elasticity. It is defined as the ratio of normal stress to the longitudinal strain Within the elastic limit. y = Normal stress / Longitudinal strain. y = F?l / Al = Mg ?l / ?r2l. Its unit is N/m2 or Pascal and its dimensional formula is [ML-1T-2].,"Definition, Formula"
"Bulk Modulus of Elasticity. It is defined as the ratio of normal stress to the volumetric strain within the elastic limit. K = Normal stress / Volumetric strain. K = FV / A ?V = &DElta;p V / ? V. where, ?p = F / A = Change in pressure. Its unit is N/m2 or Pascal and its dimensional formula is [ML-1T-2]. 3. Modulus of Rigidity (?). It is defined as the ratio of tangential stress to the shearing strain, within the elastic limit. ? = Tangential stress / Shearing strain. Its urut is N/m2 or Pascal and its dimensional formula is [ML-1T-2].","Definition, Formula"
Compressibility. Compressibility of a material is the reciprocal of its bulk modulus of elasticity. Compressibility (C) = 1 / k. Its SI unit is N-1m2 and CGS unit is dyne-1 cm2. Steel is more elastic than rubber. Solids are more elastic and gases are least elastic. For liquids. modulus of rigidity is zero. Young�s modulus (Y) and modulus of rigidity (?) are possessed by solid materials only.,"Definition, Formula"
