Paragraph,Labels
"Polarization by Polaroid’s

Polaroids are polarizing materials consisting of long chain of molecules aligned in a particular direction.
Polaroid’s are in the form of thin sheets.
Every Polaroid has pass axis. Pass axis is like a gate of aPolaroid which determines how the light will pass through it.
There is horizontal as well as vertical pass axis.
Unpolarized light on passing through a Polaroidit gets polarized.","Definition, Reasoning"
"Experiment 1:-Polarization by a single polaroid (P1)

When a beam of light passes through Polaroid was a polarized light.
Observations:

The intensity was almost halved. As half of light rays were not allowed to enter only few were allowed to pass through it.
Rotation of thePolaroid P1 has no effect on the intensity of transmitted light.
There will be many different orientations but all are present in equal amount.
Whatever is the direction of the Polaroidbut always the intensity of the lightcoming out of the Polaroid will be same.
Sometimes it will allow vertically polarized light to pass and sometimes horizontal.",Reasoning
"Experiment 2:-Polarization by a two polaroid (P1,P2)

One more Polaroid(P2) was introduced in between the unpolarized light and Polaroid(P1).
Observations:

Intensity of the light is almost halved after P2.
When the polarized light enters the second Polaroid (P1) then
If the pass axis of the polarizer P1 is along the same direction as P2 then the light will come out of the Polaroid P1.
Intensity will remain same.
Rotation of the Polaroid P1 has effects on intensity of transmitted polarized light.
When the two axes are not oriented in the same direction i.e. if the axis of the P1 is perpendicular to the axis of the P2.
Then P1 won’t allow any light to pass through it as a result net intensity will be 0.
It concludes that :-
Transmitted intensity=0 when pass axis of P1 is perpendicular to P2.
Transmitted intensity=maximum when pass axis of P1 is parallel to P2.",Reasoning
"Polaroid Experiment:Conclusion

Intensity of the polarized light varies with the angle between the pass axes of the two Polaroid.
I =0 whenθ =900.
I =max when θ=00.
As the angle increases from 00 to 900 the intensity keeps on decreasing.
 ",Reasoning
"Malus’ Law: Malus’ law explained when the angle between the pass axes be some arbitrary angle θ.
Experimentally it was found that intensity varies as cos2θ ;
I=I0 cos2θ.
Where θ =angle between the pass axes of two Polaroids, I0=Intensity of polarized light after passing through P1 and I =new intensity after rotation.","Definition, Formula"
"Polaroids: Applications

Sunglasses: -
Sunglasses help to reduce the intensity of the sun light.
Sunlight is unpolarized light so when it passes through the sun glass it becomes polarized.As a result intensity of sunlight is greatly reduced.
Photographic cameras:-
In this type of cameras Polaroids are attached.
Car sun film:-
Thin film reduces the intensity of the sunlight.
3D glasses:-
By using 3D glasses objects can be seen in 3 dimensional.
There are 2 images slightly displaced with each other are formed by our 2 eyes.
These images are then interpreted by the brain.In 3D glasses Polaroids are used.
One glass will polarize in such a way that image is formed in particular orientation and other glass will polarize the image in another orientation.
As a result these two orientations will be interpreted by the brain and image is formed.",Examples
"Polarization by reflection and refraction

When an unpolarized beam of light falls on boundary, reflected wave and refracted wave are partially polarized.
An incident wave is an unpolarized light .Some of the rays will get reflected and some gets refracted.
Most of the light waves that reflected were polarized waves, which were parallel to the plane.
Most of the rays along the refracted ray were unpolarized waves with one or two polarized components.
Refracted Ray à More unpolarized and Reflected rayà more polarized.
If the angle of incidence varies more and more unpolarized light was able to pass through the surface.
At one particular value of angle of incidence there was maximumpolarization in the reflected ray.
Above and below the value of angle of incidence, both reflected and refracted rays were partially polarized.
Brewster’s law:- Brewster’s law states that at any particular angle of incidence, reflected ray is completely polarized; and the angle between reflected and refracted ray is 900.

 

At i = iB; where iB = Brewster’s angle of incidence.
From Snell’s law :- (sin i/sin r)= μ
=> sin iB /(sin (π/2 -iB))
=>(sin iB /cos iB)=μ
tan iB = μ
","Reasoning, Formula"
"Displacement Current: It is due to time-varying electric field – 
Displacement current acts as a source of magnetic field in exactly the same way as conduction current.",Definition
"Electromagnetic Waves: These waves propagates through spaceas coupled electric and magnetic fields, oscillating perpendicular to each other and to the direction of propagation of the wave.
Electromagnetic Waves Class 12 Notes Physics
Electromagnetic waves are produced only by charges that are accelerating, since acceleration is absolute, and not a relative phenomenon.
An electric charge oscillating harmonically with frequency , produces electromagnetic waves of the same frequency .
An electric dipole is a basic source of electromagnetic waves.
Electromagnetic waves with wavelength of the order of a few metres were first produced and detected in the laboratory by Hertz in 1887. He thus verified a basic prediction of Maxwell’s equations.
Electromagnetic waves are transverse in nature.
They do not require any material medium for their propagation.","Definition, Reasoning"
"Oscillation of Electric and Magnetic Fields: These oscillate sinusoidally in space and time in an electromagnetic wave. The oscillating electric and magnetic fields, E and B are perpendicular to each other and to the direction of propagation of the electromagnetic wave.",Reasoning
"Relation between  and  : The speed c of electromagnetic wave in vacuum is related to   and  (the free space permeability and permittivity constants) as 
The value of c equals the speed of light obtained from optical measurements. Light is an electromagnetic wave; c is, therefore, also the speed of light. Electromagnetic waves other than light also have the same velocity c in free space.",Reasoning
"Speed of Light: The speed of light, or of electromagnetic waves in a material medium is
 Where  is the permeability of the medium and  its permittivity.",Definition 
"Electromagnetic waves carry energy as they travel through space and this energy is shared equally by the electric and magnetic fields.
Energy Per Unit Volume: If in a region of space in which there exist electric and magnetic fields , there exists Energy Density (Energy per unit volume) associated with these fields is,
Electromagnetic Waves Class 12 Notes Physics where we are assuming that the concerned space consists of vacuum only.",Reasoning
"Electromagnetic waves transport momentum as well. When these waves strike a surface, a pressure is exerted on the surface.
If total energy transferred to a surface in time t is U, total momentum delivered to this surface is p = U/c.",Reasoning
"Electromagnetic Spectrum: The orderly distribution of the electromagnetic waves in accordance with their wavelength or frequency into distinct groups having widely differing properties is called electromagnetic spectrum.
The classification has more to do with the way these waves are produced and detected.",Definition
"Different Regions of Spectrum: Different regions are known by different names;  -rays, X-rays, ultraviolet rays, visible rays, infrared rays, microwaves and radio waves in order of increasing wavelength from or  to ",Reasoning
